path_length,num_digits,num_letters,num_special_chars,num_slashes,num_dots,num_equals,num_quotes,num_percent,num_ampersand,has_query,query_length,status_code,is_2xx,is_3xx,is_4xx,is_5xx,response_size,log_response_size,parse_error,method_get,method_post,method_put,method_delete,path_entropy,contains_script,contains_sql_keyword,contains_traversal,contains_command,contains_ssrf,contains_log4shell,contains_sensitive_file,looks_like_scanner,suspicious_length,many_special_chars,label
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,4807.0,8.478036476215044,0.0,1.0,0.0,0.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1.0,24.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,404.0,0.0,0.0,1.0,0.0,4097.0,8.318254328798846,0.0,0.0,1.0,0.0,0.0,4.093149802473811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,404.0,0.0,0.0,1.0,0.0,1056.0,6.963189985870238,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,404.0,0.0,0.0,1.0,0.0,1628.0,7.395721608602045,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
17.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,200.0,1.0,0.0,0.0,0.0,5530.0,8.618123909994678,0.0,1.0,0.0,0.0,0.0,3.4992275471326924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4320.0,8.371242135931933,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,403.0,0.0,0.0,1.0,0.0,3367.0,8.122074375362217,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5914.0,8.685246776412487,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2875.0,7.964155718840937,0.0,0.0,1.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,2467.0,7.811163385025279,0.0,1.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4280.0,8.361941906144946,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,4326.0,8.372629740224884,0.0,1.0,0.0,0.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,3514.0,8.164794804244766,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,1029.0,6.937314081223682,0.0,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,5980.0,8.696343057044556,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,652.0,6.481577129276431,0.0,0.0,1.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,682.0,6.52649485957079,0.0,1.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4671.0,8.449342524508063,0.0,1.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5907.0,8.68406264365127,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2630.0,7.875119281040293,0.0,0.0,1.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,0.0,17.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,403.0,0.0,0.0,1.0,0.0,5745.0,8.656259239539235,0.0,0.0,1.0,0.0,0.0,4.237291339955158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,3535.0,8.170751423757533,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,1399.0,7.24422751560335,0.0,1.0,0.0,0.0,0.0,3.506890595608519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,0.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4049.0,8.306472160100585,0.0,1.0,0.0,0.0,0.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,4810.0,8.478660241699453,0.0,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,1100.0,7.00397413672268,0.0,0.0,1.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,0.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,5660.0,8.64135583403666,0.0,0.0,1.0,0.0,0.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4399.0,8.389359819906353,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,5179.0,8.55256033525353,0.0,1.0,0.0,0.0,0.0,3.85216872360328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,200.0,1.0,0.0,0.0,0.0,367.0,5.908082938168931,0.0,1.0,0.0,0.0,0.0,3.4992275471326924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,5435.0,8.600798775271034,0.0,0.0,1.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56.0,1.0,46.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,200.0,1.0,0.0,0.0,0.0,2824.0,7.946263643580541,0.0,0.0,1.0,0.0,0.0,4.164673120592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,2.0,16.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,301.0,0.0,1.0,0.0,0.0,4404.0,8.39049553837028,0.0,0.0,1.0,0.0,0.0,4.162294909570876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,2223.0,7.707062655370473,0.0,0.0,1.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,3817.0,8.247482004285693,0.0,1.0,0.0,0.0,0.0,3.0930692077718898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,2.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,200.0,1.0,0.0,0.0,0.0,1317.0,7.183870715062453,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,2289.0,7.736307096548285,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,1260.0,7.139660335964919,0.0,0.0,1.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,5638.0,8.637462023807181,0.0,0.0,1.0,0.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,2835.0,7.950149887652018,0.0,1.0,0.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,2114.0,7.656810091480378,0.0,1.0,0.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,933.0,6.839476438228843,0.0,1.0,0.0,0.0,0.0,3.85216872360328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15.0,2.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,200.0,1.0,0.0,0.0,0.0,5724.0,8.65259782842244,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,2.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,200.0,1.0,0.0,0.0,0.0,5854.0,8.675051276031818,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,1860.0,7.528869256642251,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,403.0,0.0,0.0,1.0,0.0,398.0,5.988961416889864,0.0,0.0,1.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,483.0,6.182084906716632,0.0,0.0,1.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15.0,2.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,404.0,0.0,0.0,1.0,0.0,418.0,6.037870919922137,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2965.0,7.994969522697877,0.0,0.0,1.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,5217.0,8.559869465696673,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2798.0,7.937017489515453,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,5190.0,8.55468163582723,0.0,0.0,1.0,0.0,0.0,3.506890595608519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5852.0,8.674709629291222,0.0,1.0,0.0,0.0,0.0,3.0930692077718898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,301.0,0.0,1.0,0.0,0.0,3722.0,8.222285073872717,0.0,0.0,1.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,2750.0,7.919719760924575,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,200.0,1.0,0.0,0.0,0.0,2497.0,7.823245690685523,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
15.0,2.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,404.0,0.0,0.0,1.0,0.0,1503.0,7.315883504509785,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,1671.0,7.421775793644647,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4804.0,8.477412321404392,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,4240.0,8.352554369474591,0.0,1.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5109.0,8.53895468319775,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,301.0,0.0,1.0,0.0,0.0,1912.0,7.556427969440253,0.0,1.0,0.0,0.0,0.0,3.4992275471326924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,353.0,5.869296913133774,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,3791.0,8.240648863374913,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5007.0,8.518791912779934,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,3302.0,8.10258642539079,0.0,0.0,1.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,955.0,6.862757913051401,0.0,0.0,1.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,3172.0,8.062432791583195,0.0,0.0,1.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,3683.0,8.211754397375197,0.0,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,0.0,21.0,8.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,24.0,404.0,0.0,0.0,1.0,0.0,5868.0,8.677439540558334,0.0,1.0,0.0,0.0,0.0,3.797042165340715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
56.0,1.0,46.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,404.0,0.0,0.0,1.0,0.0,2269.0,7.727535110475448,0.0,1.0,0.0,0.0,0.0,4.164673120592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,417.0,6.035481432524756,0.0,0.0,1.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,4033.0,8.302513718514158,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,200.0,1.0,0.0,0.0,0.0,3580.0,8.183397369998433,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,1617.0,7.388946097618437,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,404.0,0.0,0.0,1.0,0.0,2395.0,7.78155595923534,0.0,1.0,0.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,3858.0,8.258163361537619,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,1872.0,7.5352967024440884,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,2082.0,7.641564441260972,0.0,1.0,0.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,200.0,1.0,0.0,0.0,0.0,5271.0,8.570165076182343,0.0,1.0,0.0,0.0,0.0,3.4992275471326924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,403.0,0.0,0.0,1.0,0.0,3970.0,8.286773231131251,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,301.0,0.0,1.0,0.0,0.0,4434.0,8.39728289474368,0.0,1.0,0.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,4765.0,8.469262657658687,0.0,1.0,0.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,527.0,6.269096283706261,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,1.0,46.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,200.0,1.0,0.0,0.0,0.0,942.0,6.849066282633458,0.0,1.0,0.0,0.0,0.0,4.164673120592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,403.0,0.0,0.0,1.0,0.0,2515.0,7.830425617820331,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2686.0,7.8961806086154915,0.0,1.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,5789.0,8.663887570567042,0.0,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5350.0,8.585038738311304,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2483.0,7.81762544305337,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5997.0,8.699181359308955,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
